Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others,Review_Cleaned,tokens,input_ids,attention_mask
Đi hơi cứng kh được êm chân nhưng với giá này thì cũng ok Hình ảnh chỉ mang tính nhận xu,-1,-1,-1,0,-1,-1,-1,-1,đi hơi cứng không được êm chân nhưng với giá này thì cũng ổn hình ảnh chỉ mang tính nhận xu,"['▁đi', '▁h', 'ơi', '▁cứ', 'ng', '▁kh', 'ông', '▁đ', 'ược', '▁êm', '▁ch', 'ân', '▁như', 'ng', '▁v', 'ới', '▁giá', '▁này', '▁thì', '▁c', 'ũng', '▁ổn', '▁h', 'ình', '▁ảnh', '▁chỉ', '▁m', 'ang', '▁t', 'ính', '▁nh', 'ận', '▁xu']","[0, 48, 13, 74, 298, 4, 25, 38, 8, 103, 1526, 11, 91, 65, 4, 15, 54, 224, 75, 61, 5, 93, 645, 13, 39, 444, 229, 9, 86, 6, 261, 18, 138, 420, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
giày đẹp giá rẻ mọi người nên mua,1,-1,1,-1,-1,-1,-1,-1,giày đẹp giá rẻ mọi người nên mua,"['▁gi', 'ày', '▁đ', 'ẹp', '▁giá', '▁rẻ', '▁m', 'ọi', '▁ng', 'ười', '▁n', 'ên', '▁mua']","[0, 33, 193, 8, 165, 224, 752, 9, 301, 23, 92, 16, 31, 183, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"giày đẹp đi cao quâ trời, đóng gói cẩn thận giao nhanh, chỉ mỗi là hơi có mấy vệt đen nhỏ thôi còn lại oke",-1,1,1,-1,-1,1,-1,-1,"giày đẹp đi cao quâ trời, đóng gói cẩn thận giao nhanh, chỉ mỗi là hơi có mấy vệt đen nhỏ thôi còn lại ổn","['▁gi', 'ày', '▁đ', 'ẹp', '▁đi', '▁c', 'ao', '▁quâ', '▁tr', 'ời', ',', '▁đó', 'ng', '▁g', 'ói', '▁c', 'ẩn', '▁th', 'ận', '▁gi', 'ao', '▁nha', 'nh', ',', '▁chỉ', '▁m', 'ỗi', '▁là', '▁h', 'ơi', '▁có', '▁m', 'ấy', '▁v', 'ệt', '▁đ', 'en', '▁nhỏ', '▁th', 'ôi', '▁c', 'òn', '▁l', 'ại', '▁ổn']","[0, 33, 193, 8, 165, 48, 5, 44, 13315, 26, 52, 14665, 136, 4, 20, 313, 5, 375, 12, 138, 33, 44, 87, 7, 14665, 229, 9, 329, 29, 13, 74, 41, 9, 49, 15, 940, 8, 114, 598, 12, 78, 5, 119, 10, 63, 645, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Tuyệt vời chúc shop buôn may bán đắt,-1,-1,-1,-1,-1,-1,1,-1,tuyệt vời chúc shop buôn may bán đắt,"['▁t', 'uyệt', '▁v', 'ời', '▁ch', 'úc', '▁shop', '▁bu', 'ôn', '▁m', 'ay', '▁b', 'án', '▁đ', 'ắt']","[0, 6, 687, 15, 52, 11, 150, 308, 434, 118, 9, 46, 14, 280, 8, 274, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
chất liệu đẹp hơn so với giá tiền mọi người lên mua nhé,-1,-1,-1,1,-1,-1,-1,-1,chất liệu đẹp hơn so với giá tiền mọi người lên mua nhé,"['▁ch', 'ất', '▁l', 'iệu', '▁đ', 'ẹp', '▁h', 'ơn', '▁so', '▁v', 'ới', '▁giá', '▁t', 'iền', '▁m', 'ọi', '▁ng', 'ười', '▁l', 'ên', '▁mua', '▁nhé']","[0, 11, 51, 10, 442, 8, 165, 13, 124, 714, 15, 54, 224, 6, 209, 9, 301, 23, 92, 10, 31, 183, 228, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giao hàng nhanh, đúng size, from chuẩn êm sẽ ủng hộ thêm",-1,1,1,1,1,-1,-1,-1,"giao hàng nhanh, đúng size, from chuẩn êm sẽ ủng hộ thêm","['▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', ',', '▁đ', 'úng', '▁size', ',', '▁fr', 'om', '▁chu', 'ẩn', '▁êm', '▁sẽ', '▁ủng', '▁hộ', '▁th', 'êm']","[0, 33, 44, 13, 79, 87, 7, 14665, 8, 208, 1082, 14665, 1623, 606, 429, 375, 1526, 237, 716, 416, 12, 284, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giày xinh. Hình ảnh chỉ mang tính chất nhận xu,-1,-1,1,-1,-1,-1,-1,-1,giày xinh. hình ảnh chỉ mang tính chất nhận xu,"['▁gi', 'ày', '▁x', 'inh', '.', '▁h', 'ình', '▁ảnh', '▁chỉ', '▁m', 'ang', '▁t', 'ính', '▁ch', 'ất', '▁nh', 'ận', '▁xu']","[0, 33, 193, 34, 81, 14660, 13, 39, 444, 229, 9, 86, 6, 261, 11, 51, 18, 138, 420, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Khác ảnh mẫu hơi rộng nhưng thôi cx tạm đc,-1,-1,-1,-1,0,0,-1,-1,khác ảnh mẫu hơi rộng nhưng thôi cũng tạm được,"['▁kh', 'ác', '▁ảnh', '▁m', 'ẫu', '▁h', 'ơi', '▁r', 'ộng', '▁như', 'ng', '▁th', 'ôi', '▁c', 'ũng', '▁t', 'ạm', '▁đ', 'ược']","[0, 25, 158, 444, 9, 869, 13, 74, 24, 844, 65, 4, 12, 78, 5, 93, 6, 479, 8, 103, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giày nhìn cũng được cũng có màu tím giống như hình nhưng không biết mang có bị đau chân không,-1,-1,1,-1,-1,-1,-1,-1,giày nhìn cũng được cũng có màu tím giống như hình nhưng không biết mang có bị đau chân không,"['▁gi', 'ày', '▁nh', 'ìn', '▁c', 'ũng', '▁đ', 'ược', '▁c', 'ũng', '▁có', '▁màu', '▁tím', '▁gi', 'ống', '▁như', '▁h', 'ình', '▁như', 'ng', '▁kh', 'ông', '▁b', 'iết', '▁m', 'ang', '▁có', '▁bị', '▁đ', 'au', '▁ch', 'ân', '▁kh', 'ông']","[0, 33, 193, 18, 300, 5, 93, 8, 103, 5, 93, 41, 484, 3021, 33, 164, 65, 13, 39, 65, 4, 25, 38, 14, 152, 9, 86, 41, 199, 8, 172, 11, 91, 25, 38, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày đẹp nha , mình chụp cận chất luôn, mang tăng 1size nên cug khá thoải mái mỗi tội chất hơi cứng mang đi lâu hơi đau chân",-1,-1,1,0,2,-1,-1,-1,"giày đẹp nha , mình chụp cận chất luôn, mang tăng 1size nên cug khá thoải mái mỗi tội chất hơi cứng mang đi lâu hơi đau chân","['▁gi', 'ày', '▁đ', 'ẹp', '▁nha', '▁,', '▁m', 'ình', '▁ch', 'ụp', '▁c', 'ận', '▁ch', 'ất', '▁luôn', ',', '▁m', 'ang', '▁t', 'ăng', '▁1', 'si', 'ze', '▁n', 'ên', '▁c', 'ug', '▁khá', '▁tho', 'ải', '▁m', 'ái', '▁m', 'ỗi', '▁t', 'ội', '▁ch', 'ất', '▁h', 'ơi', '▁cứ', 'ng', '▁m', 'ang', '▁đi', '▁l', 'âu', '▁h', 'ơi', '▁đ', 'au', '▁ch', 'ân']","[0, 33, 193, 8, 165, 87, 171, 9, 39, 11, 792, 5, 138, 11, 51, 166, 14665, 9, 86, 6, 251, 303, 4687, 949, 16, 31, 5, 3674, 552, 535, 99, 9, 205, 9, 329, 6, 299, 11, 51, 13, 74, 298, 4, 9, 86, 48, 10, 101, 13, 74, 8, 172, 11, 91, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Đẹp lắm nhé shop,-1,-1,1,-1,-1,-1,-1,-1,đẹp lắm nhé shop,"['▁đ', 'ẹp', '▁l', 'ắm', '▁nhé', '▁shop']","[0, 8, 165, 10, 178, 228, 308, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Siêu đẹp nha mn,-1,-1,1,-1,-1,-1,-1,-1,siêu đẹp nha mọi người,"['▁s', 'iêu', '▁đ', 'ẹp', '▁nha', '▁m', 'ọi', '▁ng', 'ười']","[0, 19, 359, 8, 165, 87, 9, 301, 23, 92, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"giày lúc giao thì hồ vô form hơi èo uột nma xọt dò dô 1 cái là thấy nó êm liền, dịuu rcm ASIA hơn Thượng Đình nhe mn",-1,-1,-1,1,-1,-1,-1,-1,"giày lúc giao thì hồ vô form hơi èo uột nhưng mà xọt dò dô 1 cái là thấy nó êm liền, dịu rcm asia hơn thượng đình nhe mọi người","['▁gi', 'ày', '▁l', 'úc', '▁gi', 'ao', '▁thì', '▁hồ', '▁vô', '▁form', '▁h', 'ơi', '▁', 'èo', '▁u', 'ột', '▁như', 'ng', '▁mà', '▁x', 'ọt', '▁dò', '▁dô', '▁1', '▁cái', '▁là', '▁th', 'ấy', '▁nó', '▁êm', '▁l', 'iền', ',', '▁dịu', '▁r', 'cm', '▁as', 'ia', '▁h', 'ơn', '▁th', 'ượ', 'ng', '▁đ', 'ình', '▁n', 'he', '▁m', 'ọi', '▁ng', 'ười']","[0, 33, 193, 10, 150, 33, 44, 61, 1231, 501, 3778, 13, 74, 14636, 652, 461, 214, 65, 4, 50, 34, 1170, 6520, 2706, 303, 131, 29, 12, 49, 88, 1526, 10, 209, 14665, 3502, 24, 2001, 3023, 457, 13, 124, 12, 69, 4, 8, 39, 16, 759, 9, 301, 23, 92, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Mẫu mã đúng mô tả  giao hàng nhanh. Thái độ phục vụ rất tốt sẽ ủng hộ shop dài dài,-1,1,-1,-1,-1,1,-1,-1,mẫu mã đúng mô tả giao hàng nhanh. thái độ phục vụ rất tốt sẽ ủng hộ shop dài dài,"['▁m', 'ẫu', '▁mã', '▁đ', 'úng', '▁mô', '▁tả', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', '.', '▁th', 'ái', '▁độ', '▁ph', 'ục', '▁vụ', '▁r', 'ất', '▁t', 'ốt', '▁sẽ', '▁ủng', '▁hộ', '▁shop', '▁d', 'ài', '▁d', 'ài']","[0, 9, 869, 1077, 8, 208, 905, 1521, 33, 44, 13, 79, 87, 7, 14660, 12, 205, 340, 35, 342, 695, 24, 51, 6, 185, 237, 716, 416, 308, 22, 96, 22, 96, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
giầy cũng ok rất vừa chân nma hơi ngả màu vàng nhưng vẫn ok nên mua nhé,-1,-1,0,-1,1,-1,1,-1,giày cũng ổn rất vừa chân nhưng mà hơi ngả màu vàng nhưng vẫn ổn nên mua nhé,"['▁gi', 'ày', '▁c', 'ũng', '▁ổn', '▁r', 'ất', '▁v', 'ừa', '▁ch', 'ân', '▁như', 'ng', '▁mà', '▁h', 'ơi', '▁ngả', '▁màu', '▁và', 'ng', '▁như', 'ng', '▁v', 'ẫn', '▁ổn', '▁n', 'ên', '▁mua', '▁nhé']","[0, 33, 193, 5, 93, 645, 24, 51, 15, 320, 11, 91, 65, 4, 50, 13, 74, 10168, 484, 62, 4, 65, 4, 15, 213, 645, 16, 31, 183, 228, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Shop giao hàng nhanh, chất lượng hàng tốt mn cũng nên tham khảo nhé",-1,1,-1,1,-1,-1,-1,-1,"shop giao hàng nhanh, chất lượng hàng tốt mọi người cũng nên tham khảo nhé","['▁shop', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', ',', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁h', 'àng', '▁t', 'ốt', '▁m', 'ọi', '▁ng', 'ười', '▁c', 'ũng', '▁n', 'ên', '▁th', 'am', '▁kh', 'ảo', '▁nhé']","[0, 308, 33, 44, 13, 79, 87, 7, 14665, 11, 51, 10, 69, 4, 13, 79, 6, 185, 9, 301, 23, 92, 5, 93, 16, 31, 12, 97, 25, 217, 228, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Màu sắc tệ Chất liệu dỡm  Lừa gạt quỷ ma,-1,-1,0,0,-1,-1,-1,-1,màu sắc tệ chất liệu dỡm lừa gạt quỷ ma,"['▁màu', '▁s', 'ắc', '▁tệ', '▁ch', 'ất', '▁l', 'iệu', '▁dỡ', 'm', '▁l', 'ừa', '▁g', 'ạt', '▁quỷ', '▁ma']","[0, 484, 19, 181, 1727, 11, 51, 10, 442, 8472, 14644, 10, 320, 20, 454, 3489, 564, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày đẹp, nên mua nha mọi người Rẻ  nữa",1,-1,1,-1,-1,-1,-1,-1,"giày đẹp, nên mua nha mọi người rẻ nữa","['▁gi', 'ày', '▁đ', 'ẹp', ',', '▁n', 'ên', '▁mua', '▁nha', '▁m', 'ọi', '▁ng', 'ười', '▁rẻ', '▁n', 'ữa']","[0, 33, 193, 8, 165, 14665, 16, 31, 183, 87, 9, 301, 23, 92, 752, 16, 174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giày quá là đẹp mang rất vừa chân mọi người nhà nhà nên mua ủng hộ shop,-1,-1,1,-1,1,-1,-1,-1,giày quá là đẹp mang rất vừa chân mọi người nhà nhà nên mua ủng hộ shop,"['▁gi', 'ày', '▁quá', '▁là', '▁đ', 'ẹp', '▁m', 'ang', '▁r', 'ất', '▁v', 'ừa', '▁ch', 'ân', '▁m', 'ọi', '▁ng', 'ười', '▁nhà', '▁nhà', '▁n', 'ên', '▁mua', '▁ủng', '▁hộ', '▁shop']","[0, 33, 193, 115, 29, 8, 165, 9, 86, 24, 51, 15, 320, 11, 91, 9, 301, 23, 92, 226, 226, 16, 31, 183, 716, 416, 308, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Hàng có lỗi nhưng mà shop gọi nch rõ ràng nên đánh giá cao điều này.,-1,-1,-1,0,-1,1,-1,-1,hàng có lỗi nhưng mà shop gọi nch rõ ràng nên đánh giá cao điều này.,"['▁h', 'àng', '▁có', '▁l', 'ỗi', '▁như', 'ng', '▁mà', '▁shop', '▁g', 'ọi', '▁n', 'ch', '▁rõ', '▁r', 'àng', '▁n', 'ên', '▁đ', 'ánh', '▁giá', '▁c', 'ao', '▁đ', 'iều', '▁này', '.']","[0, 13, 79, 41, 10, 329, 65, 4, 50, 308, 20, 301, 16, 60, 1129, 24, 79, 16, 31, 8, 262, 224, 5, 44, 8, 167, 75, 14660, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Nhưng đặc màu xanh mà giao màu hồng 🥹,-1,-1,-1,-1,-1,0,-1,-1,nhưng đặc màu xanh mà giao màu hồng,"['▁như', 'ng', '▁đ', 'ặc', '▁màu', '▁x', 'anh', '▁mà', '▁gi', 'ao', '▁màu', '▁h', 'ồng']","[0, 65, 4, 8, 347, 484, 34, 175, 50, 33, 44, 484, 13, 257, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giày xinh và hack dáng lắm nha. Thêm quả chụp hình góc hach chân,-1,-1,1,-1,-1,-1,-1,-1,giày xinh và hack dáng lắm nha. thêm quả chụp hình góc hach chân,"['▁gi', 'ày', '▁x', 'inh', '▁và', '▁h', 'ack', '▁d', 'áng', '▁l', 'ắm', '▁nha', '.', '▁th', 'êm', '▁quả', '▁ch', 'ụp', '▁h', 'ình', '▁g', 'óc', '▁ha', 'ch', '▁ch', 'ân']","[0, 33, 193, 34, 81, 62, 13, 1246, 22, 207, 10, 178, 87, 14660, 12, 284, 649, 11, 792, 13, 39, 20, 383, 871, 60, 11, 91, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
